Date,LOT,Predicted_Pickups,Predicted_Returns
2022-09-22,0,360,6
2022-10-05,0,360,14
2022-10-06,0,360,14
2022-10-07,0,360,19
2023-02-14,0,360,3
2023-02-15,0,360,3
2023-03-22,0,360,1
2023-04-10,0,360,5
2023-04-13,0,360,2
2023-05-15,0,360,1
2023-05-16,0,360,1
2023-06-21,0,360,2
2023-06-23,0,360,1
