Date,LOT,Predicted_Pickups,Predicted_Returns
2024-02-06,0,101,1
2024-02-08,0,101,2
2024-02-13,0,101,3
2024-02-16,0,101,2
2024-02-20,0,101,2
2024-02-27,0,101,1
2024-03-07,0,101,1
2024-04-05,0,101,3
2024-04-09,0,101,1
2024-04-10,0,101,1
2024-04-11,0,101,1
2024-04-26,0,101,1
2024-09-09,0,101,2
