Date,LOT,Predicted_Pickups,Predicted_Returns
2022-12-12,0,83,3
2022-12-14,0,83,3
2023-04-12,0,83,2
2023-04-14,0,83,2
2023-05-15,0,83,2
2024-06-08,0,83,5
